//Animationpfr description
//#ANIM NAME
//      GP-file_name xc yc Num_octants NAnimFrames StartFrame DistancePerFrame(Unit_Is_1/16_of_Pixel) LineX1 LineX2
//G MADE BY GEC
/////Francuzi pushkari
#ANIM FRNPUS4PAS
    UnitsG17\RusPus2V    125 150   16   1  71  0   00 00
#ANIM RUSPUS3V
   UnitsG17\RusPus3V     125 150   16  43   0  0   00 00
#ANIM RUSPUS3VS
   UnitsG17\RusPus3V     125 150   16   1  31  0   00 00
#ANIM RUSPUS4V                                                
    UnitsG17\RusPus4V    125 150    9  20   0  0   00 00
#ANIM RUSPUSGALL
   UnitsG17\RusPusGAll   125 150    9  22   0 70   00 00
#ANIM RUSPUSGALL1
   UnitsG17\RusPusGAll   125 150    9  22   0 110   00 00
#ANIM RUSPUSGALLS
    UnitsG17\RusPusGAll  125 150    9  22   0  0   00 00
#ANIM RUSPUS1B	
    UnitsG17\RusPus1B    125 150   16  40   0 12   00 00
#ANIM RUSPUS3BG
    UnitsG17\RusPus3B    125 150    9  40 104  0   00 00
#ANIM RUSPUS3B	
    UnitsG17\RusPus3B    125 150    9  40 107  0   00 00
#ANIM RUSPUS1C
    UnitsG17\RusPus1C    125 150    9  51   0  0   00 00
#ANIM RUSPUS2ANPG
    UnitsG17\RusPus2AnPG 125 150   16 250   0  0   00 00
#ANIM RUSPUS2C
    UnitsG17\RusPus2C    125 150    9 51   0  0   00 00
#ANIM RUSPUS2PG
    UnitsG17\RusPus2PG   125 150   16 184   0  0   00 00
/#ANIM RUSPUS3B
/    UnitsG17\RusPus3B   125 150    9 244   0  0   00 00
#ANIM RUSPUS3C
    UnitsG17\RusPus3C    125 150    9  41   0  0   00 00
#ANIM RUSPUS3C2
    UnitsG17\RusPus3C2   125 150    9 101   0  0   00 00
#ANIM RUSPUS3CKOL
    UnitsG17\RusPus3CKol 125 150    9  60   0  0   00 00
#ANIM RUSPUS4ANPG
    UnitsG17\RusPus4AnPG 125 150   16 200   0  0   00 00
#ANIM RUSPUS4C
    UnitsG17\RusPus4C    125 150    9  41   0  0   00 00
#ANIM RUSPUS4C2
    UnitsG17\RusPus4C2   125 150    9 151   0  0   00 00
#ANIM RUSPUS4PG
    UnitsG17\RusPus4PG   125 150   16 124   0  0   00 00
#ANIM RUSPUS4PG2
    UnitsG17\RusPus4PG   125 150  -16 124   0  0   00 00
#ANIM RUSPUSCALL
    UnitsG17\RusPus1C    125 150    9   1   0  0   00 00
#ANIM RUSPUSC5
    UnitsG17\RusPusCAll  125 150    9  81   0  0   00 00
#ANIM RUSPUS3K1
    UnitsG17\RusPus3KKol  125 150  16  31   0  0   00 00
#ANIM RUSPUS3K2
    UnitsG17\RusPus3KKol  125 150 -16  31   0  0   00 00
#ANIM RUSPUSVSC
    UnitsG17\FrnPusVsadG  125 125  65   1   0  0   00 00
#ANIM RUSPUSVSG
    UnitsG17\FrnPusVsadG  125 125  65  15   0 60   00 00
/////English pushkari
#ANIM ENGPUS4PAS
    UnitsG17\EngPus4PA   125 150    9   1  21  0   00 00
#ANIM ENGPUS4PA
    UnitsG17\EngPus4PA   125 150    9  44   0  0   00 00
#ANIM ENGPUS4Z                 
    UnitsG17\EngPus4Z    125 150   16 124   0  0   00 00
#ANIM ENGPUS2Z              
    UnitsG17\EngPus2Z    125 150   16  85  0  0   00 00
#ANIM ENGPUS3Z                         
    UnitsG17\EngPus3Z    125 150   16  32   0  0   00 00
#ANIM ENGPUS1Z                           
    UnitsG17\EngPus1Z    125 150   16  31   0  0   00 00
#ANIM ENGPUS1ZG                           
    UnitsG17\EngPus1ZG    125 150   16  29   0  0   00 00
#ANIM ENGPUS1V
    UnitsG17\EngPus1V    125 150   16  55   0  0   00 00
#ANIM ENGPUS1VS
    UnitsG17\EngPus1V    125 150   16   1  39  0   00 00
#ANIM ENGPUS1V2
    UnitsG17\EngPus1V    125 150  -16  55   0  0   00 00
#ANIM ENGPUS1VS2
    UnitsG17\EngPus1V    125 150  -16   1  39  0   00 00
#ANIM ENGPUS2V
    UnitsG17\EngPus2V    125 150   16 116   0  0   00 00
#ANIM ENGPUS2VS
    UnitsG17\EngPus2V    125 150   16   1  71  0   00 00
#ANIM ENGPUS3V
   UnitsG17\EngPus3V     125 150   16  43   0  0   00 00
#ANIM ENGPUS3VS
   UnitsG17\EngPus3V     125 150   16   1  31  0   00 00
#ANIM ENGPUS4V                                                
    UnitsG17\EngPus4V    125 150    9  20   0  0   00 00
#ANIM ENGPUSGALL
   UnitsG17\EngPusGAll   125 150    9  22   0 70   00 00
#ANIM ENGPUSGALL1
   UnitsG17\EngPusGAll   125 150    9  22   0 110   00 00
#ANIM ENGPUSGALLS
    UnitsG17\EngPusGAll  125 150    9  22   0  0   00 00
#ANIM ENGPUS1B	
    UnitsG17\EngPus1B    125 150   16  40   0 12   00 00
#ANIM ENGPUS3BG
    UnitsG17\EngPus3B    125 150    9  40 104  0   00 00
#ANIM ENGPUS3B	
    UnitsG17\EngPus3B    125 150    9  40 107  0   00 00
#ANIM ENGPUS1C
    UnitsG17\EngPus1C    125 150    9  51   0  0   00 00
#ANIM ENGPUS2ANPG
    UnitsG17\EngPus2AnPG 125 150   16 250   0  0   00 00
#ANIM ENGPUS2C
    UnitsG17\EngPus2C    125 150    9 51   0  0   00 00
#ANIM ENGPUS2PG
    UnitsG17\EngPus2PG   125 150   16 184   0  0   00 00
/#ANIM ENGPUS3B
/    UnitsG17\EngPus3B   125 150    9 244   0  0   00 00
#ANIM ENGPUS3C
    UnitsG17\EngPus3C    125 150    9  41   0  0   00 00
#ANIM ENGPUS3C2
    UnitsG17\EngPus3C2   125 150    9 101   0  0   00 00
#ANIM ENGPUS3CKOL
    UnitsG17\EngPus3CKol 125 150    9  60   0  0   00 00
#ANIM ENGPUS4ANPG
    UnitsG17\EngPus4AnPG 125 150   16 200   0  0   00 00
#ANIM ENGPUS4C
    UnitsG17\EngPus4C    125 150    9  41   0  0   00 00
#ANIM ENGPUS4C2
    UnitsG17\EngPus4C2   125 150    9 151   0  0   00 00
#ANIM ENGPUS4PG
    UnitsG17\EngPus4PG   125 150   16 124   0  0   00 00
#ANIM ENGPUS4PG2
    UnitsG17\EngPus4PG   125 150  -16 124   0  0   00 00
#ANIM ENGPUSCALL
    UnitsG17\EngPus1C    125 150    9   1   0  0   00 00
#ANIM ENGPUSC5
    UnitsG17\EngPusCAll  125 150    9  81   0  0   00 00
#ANIM ENGPUS3K1
    UnitsG17\EngPus3KKol  125 150  16  31   0  0   00 00
#ANIM ENGPUS3K2
    UnitsG17\EngPus3KKol  125 150 -16  31   0  0   00 00
#ANIM ENGPUSVSC
    UnitsG17\FrnPusVsadG  125 125  65   1   0  0   00 00
#ANIM ENGPUSVSG
    UnitsG17\FrnPusVsadG  125 125  65  15   0 60   00 00
/////Prussia pushkari
#ANIM PRUPUS4PAS
    UnitsG17\PruPus4PA   125 150    9   1  21  0   00 00
#ANIM PRUPUS4PA
    UnitsG17\PruPus4PA   125 150    9  44   0  0   00 00
#ANIM PRUPUS4Z                 
    UnitsG17\PruPus4Z    125 150   16 124   0  0   00 00
#ANIM PRUPUS2Z              
    UnitsG17\PruPus2Z    125 150   16  85  0  0   00 00
#ANIM PRUPUS3Z                         
    UnitsG17\PruPus3Z    125 150   16  32   0  0   00 00
#ANIM PRUPUS1Z                           
    UnitsG17\PruPus1Z    125 150   16  31   0  0   00 00
#ANIM PRUPUS1ZG                           
    UnitsG17\PruPus1ZG    125 150   16  29   0  0   00 00
#ANIM PRUPUS1V
    UnitsG17\PruPus1V    125 150   16  55   0  0   00 00
#ANIM PRUPUS1VS
    UnitsG17\PruPus1V    125 150   16   1  39  0   00 00
#ANIM PRUPUS1V2
    UnitsG17\PruPus1V    125 150  -16  55   0  0   00 00
#ANIM PRUPUS1VS2
    UnitsG17\PruPus1V    125 150  -16   1  39  0   00 00
#ANIM PRUPUS2V
    UnitsG17\PruPus2V    125 150   16 116   0  0   00 00
#ANIM PRUPUS2VS
    UnitsG17\PruPus2V    125 150   16   1  71  0   00 00
#ANIM PRUPUS3V
   UnitsG17\PruPus3V     125 150   16  43   0  0   00 00
#ANIM PRUPUS3VS
   UnitsG17\PruPus3V     125 150   16   1  31  0   00 00
#ANIM PRUPUS4V                                                
    UnitsG17\PruPus4V    125 150    9  20   0  0   00 00
#ANIM PRUPUSGALL
   UnitsG17\PruPusGAll   125 150    9  22   0 70   00 00
#ANIM PRUPUSGALL1
   UnitsG17\PruPusGAll   125 150    9  22   0 110   00 00
#ANIM PRUPUSGALLS
    UnitsG17\PruPusGAll  125 150    9  22   0  0   00 00
#ANIM PRUPUS1B	
    UnitsG17\PruPus1B    125 150   16  40   0 12   00 00
#ANIM PRUPUS3BG
    UnitsG17\PruPus3B    125 150    9  40 104  0   00 00
#ANIM PRUPUS3B	
    UnitsG17\PruPus3B    125 150    9  40 107  0   00 00
#ANIM PRUPUS1C
    UnitsG17\PruPus1C    125 150    9  51   0  0   00 00
#ANIM PRUPUS2ANPG
    UnitsG17\PruPus2AnPG 125 150   16 250   0  0   00 00
#ANIM PRUPUS2C
    UnitsG17\PruPus2C    125 150    9 51   0  0   00 00
#ANIM PRUPUS2PG
    UnitsG17\PruPus2PG   125 150   16 184   0  0   00 00
/#ANIM PRUPUS3B
/    UnitsG17\PruPus3B   125 150    9 244   0  0   00 00
#ANIM PRUPUS3C
    UnitsG17\PruPus3C    125 150    9  41   0  0   00 00
#ANIM PRUPUS3C2
    UnitsG17\PruPus3C2   125 150    9 101   0  0   00 00
#ANIM PRUPUS3CKOL
    UnitsG17\PruPus3CKol 125 150    9  60   0  0   00 00
#ANIM PRUPUS4ANPG
    UnitsG17\PruPus4AnPG 125 150   16 200   0  0   00 00
#ANIM PRUPUS4C
    UnitsG17\PruPus4C    125 150    9  41   0  0   00 00
#ANIM PRUPUS4C2
    UnitsG17\PruPus4C2   125 150    9 151   0  0   00 00
#ANIM PRUPUS4PG
    UnitsG17\PruPus4PG   125 150   16 124   0  0   00 00
#ANIM PRUPUS4PG2
    UnitsG17\PruPus4PG   125 150  -16 124   0  0   00 00
#ANIM PRUPUSCALL
    UnitsG17\PruPus1C    125 150    9   1   0  0   00 00
#ANIM PRUPUSC5
    UnitsG17\PruPusCAll  125 150    9  81   0  0   00 00
#ANIM PRUPUS3K1
    UnitsG17\PruPus3KKol  125 150  16  31   0  0   00 00
#ANIM PRUPUS3K2
    UnitsG17\PruPus3KKol  125 150 -16  31   0  0   00 00
#ANIM PRUPUSVSC
    UnitsG17\FrnPusVsadG  125 125  65   1   0  0   00 00
#ANIM PRUPUSVSG
    UnitsG17\FrnPusVsadG  125 125  65  15   0 60   00 00
/////Austria pushkari
#ANIM AUSPUS4PAS
    UnitsG17\AusPus4PA   125 150    9   1  21  0   00 00
#ANIM AUSPUS4PA
    UnitsG17\AusPus4PA   125 150    9  44   0  0   00 00
#ANIM AUSPUS4Z                 
    UnitsG17\AusPus4Z    125 150   16 124   0  0   00 00
#ANIM AUSPUS2Z              
    UnitsG17\AusPus2Z    125 150   16  85  0  0   00 00
#ANIM AUSPUS3Z                         
    UnitsG17\AusPus3Z    125 150   16  32   0  0   00 00
#ANIM AUSPUS1Z                           
    UnitsG17\AusPus1Z    125 150   16  31   0  0   00 00
#ANIM AUSPUS1ZG                           
    UnitsG17\AusPus1ZG    125 150   16  29   0  0   00 00
#ANIM AUSPUS1V
    UnitsG17\AusPus1V    125 150   16  55   0  0   00 00
#ANIM AUSPUS1VS
    UnitsG17\AusPus1V    125 150   16   1  39  0   00 00
#ANIM AUSPUS1V2
    UnitsG17\AusPus1V    125 150  -16  55   0  0   00 00
#ANIM AUSPUS1VS2
    UnitsG17\AusPus1V    125 150  -16   1  39  0   00 00
#ANIM AUSPUS2V
    UnitsG17\AusPus2V    125 150   16 116   0  0   00 00
#ANIM AUSPUS2VS
    UnitsG17\AusPus2V    125 150   16   1  71  0   00 00
#ANIM AUSPUS3V
   UnitsG17\AusPus3V     125 150   16  43   0  0   00 00
#ANIM AUSPUS3VS
   UnitsG17\AusPus3V     125 150   16   1  31  0   00 00
#ANIM AUSPUS4V                                                
    UnitsG17\AusPus4V    125 150    9  20   0  0   00 00
#ANIM AUSPUSGALL
   UnitsG17\AusPusGAll   125 150    9  22   0 70   00 00
#ANIM AUSPUSGALL1
   UnitsG17\AusPusGAll   125 150    9  22   0 110   00 00
#ANIM AUSPUSGALLS
    UnitsG17\AusPusGAll  125 150    9  22   0  0   00 00
#ANIM AUSPUS1B	
    UnitsG17\AusPus1B    125 150   16  40   0 12   00 00
#ANIM AUSPUS3BG
    UnitsG17\AusPus3B    125 150    9  40 104  0   00 00
#ANIM AUSPUS3B	
    UnitsG17\AusPus3B    125 150    9  40 107  0   00 00
#ANIM AUSPUS1C
    UnitsG17\AusPus1C    125 150    9  51   0  0   00 00
#ANIM AUSPUS2ANPG
    UnitsG17\AusPus2AnPG 125 150   16 250   0  0   00 00
#ANIM AUSPUS2C
    UnitsG17\AusPus2C    125 150    9 51   0  0   00 00
#ANIM AUSPUS2PG
    UnitsG17\AusPus2PG   125 150   16 184   0  0   00 00
/#ANIM AUSPUS3B
/    UnitsG17\AusPus3B   125 150    9 244   0  0   00 00
#ANIM AUSPUS3C
    UnitsG17\AusPus3C    125 150    9  41   0  0   00 00
#ANIM AUSPUS3C2
    UnitsG17\AusPus3C2   125 150    9 101   0  0   00 00
#ANIM AUSPUS3CKOL
    UnitsG17\AusPus3CKol 125 150    9  60   0  0   00 00
#ANIM AUSPUS4ANPG
    UnitsG17\AusPus4AnPG 125 150   16 200   0  0   00 00
#ANIM AUSPUS4C
    UnitsG17\AusPus4C    125 150    9  41   0  0   00 00
#ANIM AUSPUS4C2
    UnitsG17\AusPus4C2   125 150    9 151   0  0   00 00
#ANIM AUSPUS4PG
    UnitsG17\AusPus4PG   125 150   16 124   0  0   00 00
#ANIM AUSPUS4PG2
    UnitsG17\AusPus4PG   125 150  -16 124   0  0   00 00
#ANIM AUSPUSCALL
    UnitsG17\AusPus1C    125 150    9   1   0  0   00 00
#ANIM AUSPUSC5
    UnitsG17\AusPusCAll  125 150    9  81   0  0   00 00
#ANIM AUSPUS3K1
    UnitsG17\AusPus3KKol  125 150  16  31   0  0   00 00
#ANIM AUSPUS3K2
    UnitsG17\AusPus3KKol  125 150 -16  31   0  0   00 00
#ANIM AUSPUSVSC
    UnitsG17\FrnPusVsadG  125 125  65   1   0  0   00 00
#ANIM AUSPUSVSG
    UnitsG17\FrnPusVsadG  125 125  65  15   0 60   00 00
#ANIM AUSPUSVSH
    UnitsG17\FrnPusVsadH  125 125   9  15   0  0   00 00
/////Pushka 
#ANIM TEST
    UnitsG17\aaaaa     126 125  256   1   0  0   0  0
/#ANIM PUSFOGlG
/    UnitsG17\PusFOglG    125 125   65  30   0 28    0  0
#3DANIM PUSFOGlG
           0.02 Models\cannon_p_m_e.c2m  none 1  0  0  -64
#ANIM PUSFOGlH
    UnitsG17\PusFOglH    000 000   00  00   0  0   00 00
#ANIM PUSHORSC
    UnitsG17\PusHorsH    125 125    9   1   0  0    0  0
#ANIM PUSHORSG
    UnitsG17\PusHorsG    125 125   65  30   0 30    0  0
#ANIM PUSHorsH
    UnitsG17\PusHorsH    000 000   00  00   0  0   00 00
#3DANIM PUSKOLC
           0.02 Models\cannon_h_m_kl.c2m  Models\cannon_h_a_l.c2m 50  30  0  -64             
#3DANIM PUSKOLGS                                                                             
           0.02 Models\cannon_h_m_kl.c2m  Models\cannon_h_a_l.c2m 50  30  0  -64             
#3DANIM PUSKOLG                                                                              
           0.02 Models\cannon_h_m_kl.c2m  Models\cannon_h_a_l.c2m 50  30  0  -64 Cannon_Move 
#3DANIM PUSKOL1G                                                                             
           0.02 Models\cannon_h_m_kl.c2m  Models\cannon_h_a_l.c2m 50  45  0  -64 Cannon_Move 
#3DANIM PUSKOLC2                                                                             
           0.02 Models\cannon_h_m_kr.c2m  Models\cannon_h_a_r.c2m 50  30  0  -64             
#3DANIM PUSKOLG2S                                                                            
           0.02 Models\cannon_h_m_kr.c2m  Models\cannon_h_a_r.c2m 50  30  0  -64             
#3DANIM PUSKOLG2S                                                                            
           0.02 Models\cannon_h_m_kr.c2m  Models\cannon_h_a_r.c2m 50  30  0  -64             
#3DANIM PUSKOLC1                                                                             
           0.02 Models\cannon_l_m_kl.c2m  Models\cannon_h_a_l.c2m 50  30  0  -64             
#3DANIM PUSKOLGS1                                                                            
           0.02 Models\cannon_l_m_kl.c2m  Models\cannon_h_a_l.c2m 50  30  0  -64             
#3DANIM PUSKOLG1                                                                             
           0.02 Models\cannon_l_m_kl.c2m  Models\cannon_h_a_l.c2m 50  30  0  -64 Cannon_Move 
#3DANIM PUSKOL1G1                                                                            
           0.02 Models\cannon_l_m_kl.c2m  Models\cannon_h_a_l.c2m 50  45  0  -64 Cannon_Move 
#3DANIM PUSKOLC21                                                                            
           0.02 Models\cannon_l_m_kr.c2m  Models\cannon_h_a_r.c2m 50  30  0  -64             
#3DANIM PUSKOLG2S1                                                                           
           0.02 Models\cannon_l_m_kr.c2m  Models\cannon_h_a_r.c2m 50  30  0  -64             
#3DANIM PUSKOLG2S1                                                                           
           0.02 Models\cannon_l_m_kr.c2m  Models\cannon_h_a_r.c2m 50  30  0  -64             
#3DANIM PUSKOLC3                                                                             
           0.02 Models\cannon_g_m_kl.c2m  Models\cannon_h_a_l.c2m 50  30  0  -64             
#3DANIM PUSKOLGS3                                                                            
           0.02 Models\cannon_g_m_kl.c2m  Models\cannon_h_a_l.c2m 50  30  0  -64             
#3DANIM PUSKOLG3                                                                             
           0.02 Models\cannon_g_m_kl.c2m  Models\cannon_h_a_l.c2m 50  30  0  -64 Cannon_Move 
#3DANIM PUSKOL1G3                                                                            
           0.02 Models\cannon_g_m_kl.c2m  Models\cannon_h_a_l.c2m 50  45  0  -64 Cannon_Move 
#3DANIM PUSKOLC23                                                                            
           0.02 Models\cannon_g_m_kr.c2m  Models\cannon_h_a_r.c2m 50  30  0  -64             
#3DANIM PUSKOLG2S3                                                                           
           0.02 Models\cannon_g_m_kr.c2m  Models\cannon_h_a_r.c2m 50  30  0  -64             
#3DANIM PUSKOLG2S3                                                                           
           0.02 Models\cannon_g_m_kr.c2m  Models\cannon_h_a_r.c2m 50  30  0  -64             
#3DANIM PUSKOLC4                                                                             
           0.02 Models\cannon_r_m_kl.c2m  Models\cannon_h_a_l.c2m 50  30  0  -64             
#3DANIM PUSKOLGS4                                                                            
