//Animation description
//#ANIM NAME
//      GP-file_name xc yc Num_octants NAnimFrames StartFrame DistancePerFrame(Unit_Is_1/16_of_Pixel) LineX1 LineX2
//G MADE BY GEC
/////Francuzi pushkari
#ANIM FRNPUS4PAS
#ANIM EGPPUS2V
    ComplexObjects\EgpPus2V    125 150   16 116   0  0   00 00
#ANIM EGPPUS2VS
    ComplexObjects\EgpPus2V    125 150   16   1  71  0   00 00
#ANIM EGPPUS3V
   ComplexObjects\EgpPus3V     125 150   16  43   0  0   00 00
#ANIM EGPPUS3VS
   ComplexObjects\EgpPus3V     125 150   16   1  31  0   00 00
#ANIM EGPPUS4V                                                
    ComplexObjects\EgpPus4V    125 150    9  20   0  0   00 00
#ANIM EGPPUSGALL
   ComplexObjects\EgpPusGAll   125 150    9  22   0 70   00 00
#ANIM EGPPUSGALLS
    ComplexObjects\EgpPusGAll  125 150    9  22   0  0   00 00
#ANIM EGPPUS1B	
    ComplexObjects\EgpPus1B    125 150   16  40   0 12   00 00
#ANIM EGPPUS3BG
    ComplexObjects\EgpPus3B    125 150    9  40 104  0   00 00
#ANIM EGPPUS3B	
    ComplexObjects\EgpPus3B    125 150    9  40 107  0   00 00
#ANIM EGPPUS1C
    ComplexObjects\EgpPus1C    125 150    9  51   0  0   00 00
#ANIM EGPPUS2ANPG
    ComplexObjects\EgpPus2AnPG 125 150   16 250   0  0   00 00
#ANIM EGPPUS2C
    ComplexObjects\EgpPus2C    125 150    9 51   0  0   00 00
#ANIM EGPPUS2PG
    ComplexObjects\EgpPus2PG   125 150   16 184   0  0   00 00
/#ANIM EGPPUS3B
/    ComplexObjects\EgpPus3B   125 150    9 244   0  0   00 00
#ANIM EGPPUS3C
    ComplexObjects\EgpPus3C    125 150    9  41   0  0   00 00
#ANIM EGPPUS3C2
    ComplexObjects\EgpPus3C2   125 150    9 101   0  0   00 00
#ANIM EGPPUS3CKOL
    ComplexObjects\EgpPus3CKol 125 150    9  60   0  0   00 00
#ANIM EGPPUS4ANPG
    ComplexObjects\EgpPus4AnPG 125 150   16 200   0  0   00 00
#ANIM EGPPUS4C
    ComplexObjects\EgpPus4C    125 150    9  41   0  0   00 00
#ANIM EGPPUS4C2
    ComplexObjects\EgpPus4C2   125 150    9 151   0  0   00 00
#ANIM EGPPUS4PG
    ComplexObjects\EgpPus4PG   125 150   16 124   0  0   00 00
#ANIM EGPPUS4PG2
    ComplexObjects\EgpPus4PG   125 150  -16 124   0  0   00 00
#ANIM EGPPUSCALL
    ComplexObjects\EgpPus1C    125 150    9   1   0  0   00 00
#ANIM EGPPUSC5
    ComplexObjects\EgpPusCAll  125 150    9  81   0  0   00 00
#ANIM EGPPUS3K1
    ComplexObjects\EgpPus3KKol  125 150  16  31   0  0   00 00
#ANIM EGPPUS3K2
    ComplexObjects\EgpPus3KKol  125 150 -16  31   0  0   00 00
#ANIM EGPPUSVSC
    ComplexObjects\FrnPusVsadG  125 125  65   1   0  0   00 00
#ANIM EGPPUSVSG
    ComplexObjects\FrnPusVsadG  125 125  65  15   0 60   00 00
#ANIM EGPPUSVSH
    ComplexObjects\FrnPusVsadH  125 125   9  15   0  0   00 00
/////Russkie pushkari
#ANIM RUSPUS4PAS
    ComplexObjects\RusPus4PA   125 150    9   1  21  0   00 00
#ANIM RUSPUS4PA
    ComplexObjects\RusPus4PA   125 150    9  44   0  0   00 00
#ANIM RUSPUS4Z                 
    ComplexObjects\RusPus4Z    125 150   16 124   0  0   00 00
#ANIM RUSPUS2Z              
    ComplexObjects\RusPus2Z    125 150   16  85  0  0   00 00
#ANIM RUSPUS3Z                         
    ComplexObjects\RusPus3Z    125 150   16  32   0  0   00 00
#ANIM RUSPUS1Z                           
    ComplexObjects\RusPus1Z    125 150   16  31   0  0   00 00
#ANIM RUSPUS1ZG                           
    ComplexObjects\RusPus1ZG    125 150   16  29   0  0   00 00
#ANIM RUSPUS1V
    ComplexObjects\RusPus1V    125 150   16  55   0  0   00 00
#ANIM RUSPUS1VS
    ComplexObjects\RusPus1V    125 150   16   1  39  0   00 00
#ANIM RUSPUS1V2
    ComplexObjects\RusPus1V    125 150  -16  55   0  0   00 00
#ANIM RUSPUS1VS2
    ComplexObjects\RusPus1V    125 150  -16   1  39  0   00 00
#ANIM RUSPUS2V
    ComplexObjects\RusPus2V    125 150   16 116   0  0   00 00
#ANIM RUSPUS2VS
    ComplexObjects\RusPus2V    125 150   16   1  71  0   00 00
#ANIM RUSPUS3V
   ComplexObjects\RusPus3V     125 150   16  43   0  0   00 00
#ANIM RUSPUS3VS
   ComplexObjects\RusPus3V     125 150   16   1  31  0   00 00
#ANIM RUSPUS4V                                                
    ComplexObjects\RusPus4V    125 150    9  20   0  0   00 00
#ANIM RUSPUSGALL
   ComplexObjects\RusPusGAll   125 150    9  22   0 70   00 00
#ANIM RUSPUSGALLS
    ComplexObjects\RusPusGAll  125 150    9  22   0  0   00 00
#ANIM RUSPUS1B	
    ComplexObjects\RusPus1B    125 150   16  40   0 12   00 00
#ANIM RUSPUS3BG
    ComplexObjects\RusPus3B    125 150    9  40 104  0   00 00
#ANIM RUSPUS3B	
    ComplexObjects\RusPus3B    125 150    9  40 107  0   00 00
#ANIM RUSPUS1C
    ComplexObjects\RusPus1C    125 150    9  51   0  0   00 00
#ANIM RUSPUS2ANPG
    ComplexObjects\RusPus2AnPG 125 150   16 250   0  0   00 00
#ANIM RUSPUS2C
    ComplexObjects\RusPus2C    125 150    9 51   0  0   00 00
#ANIM RUSPUS2PG
    ComplexObjects\RusPus2PG   125 150   16 184   0  0   00 00
/#ANIM RUSPUS3B
/    ComplexObjects\RusPus3B   125 150    9 244   0  0   00 00
#ANIM RUSPUS3C
    ComplexObjects\RusPus3C    125 150    9  41   0  0   00 00
#ANIM RUSPUS3C2
    ComplexObjects\RusPus3C2   125 150    9 101   0  0   00 00
#ANIM RUSPUS3CKOL
    ComplexObjects\RusPus3CKol 125 150    9  60   0  0   00 00
#ANIM RUSPUS4ANPG
    ComplexObjects\RusPus4AnPG 125 150   16 200   0  0   00 00
#ANIM RUSPUS4C
    ComplexObjects\RusPus4C    125 150    9  41   0  0   00 00
#ANIM RUSPUS4C2
    ComplexObjects\RusPus4C2   125 150    9 151   0  0   00 00
#ANIM RUSPUS4PG
    ComplexObjects\RusPus4PG   125 150   16 124   0  0   00 00
#ANIM RUSPUS4PG2
    ComplexObjects\RusPus4PG   125 150  -16 124   0  0   00 00
#ANIM RUSPUSCALL
    ComplexObjects\RusPus1C    125 150    9   1   0  0   00 00
#ANIM RUSPUSC5
    ComplexObjects\RusPusCAll  125 150    9  81   0  0   00 00
#ANIM RUSPUS3K1
    ComplexObjects\RusPus3KKol  125 150  16  31   0  0   00 00
#ANIM RUSPUS3K2
    ComplexObjects\RusPus3KKol  125 150 -16  31   0  0   00 00
#ANIM RUSPUSVSC
    ComplexObjects\FrnPusVsadG  125 125  65   1   0  0   00 00
#ANIM RUSPUSVSG
    ComplexObjects\FrnPusVsadG  125 125  65  15   0 60   00 00
#ANIM RUSPUSVSH
    ComplexObjects\FrnPusVsadH  125 125   9  15   0  0   00 00
/////English pushkari
#ANIM ENGPUS4PAS
    ComplexObjects\EngPus4PA   125 150    9   1  21  0   00 00
#ANIM ENGPUS4PA
    ComplexObjects\EngPus4PA   125 150    9  44   0  0   00 00
#ANIM ENGPUS4Z                 
    ComplexObjects\EngPus4Z    125 150   16 124   0  0   00 00
#ANIM ENGPUS2Z              
    ComplexObjects\EngPus2Z    125 150   16  85  0  0   00 00
#ANIM ENGPUS3Z                         
    ComplexObjects\EngPus3Z    125 150   16  32   0  0   00 00
#ANIM ENGPUS1Z                           
    ComplexObjects\EngPus1Z    125 150   16  31   0  0   00 00
#ANIM ENGPUS1ZG                           
    ComplexObjects\EngPus1ZG    125 150   16  29   0  0   00 00
#ANIM ENGPUS1V
    ComplexObjects\EngPus1V    125 150   16  55   0  0   00 00
#ANIM ENGPUS1VS
    ComplexObjects\EngPus1V    125 150   16   1  39  0   00 00
#ANIM ENGPUS1V2
    ComplexObjects\EngPus1V    125 150  -16  55   0  0   00 00
#ANIM ENGPUS1VS2
    ComplexObjects\EngPus1V    125 150  -16   1  39  0   00 00
#ANIM ENGPUS2V
    ComplexObjects\EngPus2V    125 150   16 116   0  0   00 00
#ANIM ENGPUS2VS
    ComplexObjects\EngPus2V    125 150   16   1  71  0   00 00
#ANIM ENGPUS3V
   ComplexObjects\EngPus3V     125 150   16  43   0  0   00 00
#ANIM ENGPUS3VS
   ComplexObjects\EngPus3V     125 150   16   1  31  0   00 00
#ANIM ENGPUS4V                                                
    ComplexObjects\EngPus4V    125 150    9  20   0  0   00 00
#ANIM ENGPUSGALL
   ComplexObjects\EngPusGAll   125 150    9  22   0 70   00 00
#ANIM ENGPUSGALLS
    ComplexObjects\EngPusGAll  125 150    9  22   0  0   00 00
#ANIM ENGPUS1B	
    ComplexObjects\EngPus1B    125 150   16  40   0 12   00 00
#ANIM ENGPUS3BG
    ComplexObjects\EngPus3B    125 150    9  40 104  0   00 00
#ANIM ENGPUS3B	
    ComplexObjects\EngPus3B    125 150    9  40 107  0   00 00
#ANIM ENGPUS1C
    ComplexObjects\EngPus1C    125 150    9  51   0  0   00 00
#ANIM ENGPUS2ANPG
    ComplexObjects\EngPus2AnPG 125 150   16 250   0  0   00 00
#ANIM ENGPUS2C
    ComplexObjects\EngPus2C    125 150    9 51   0  0   00 00
#ANIM ENGPUS2PG
    ComplexObjects\EngPus2PG   125 150   16 184   0  0   00 00
/#ANIM ENGPUS3B
/    ComplexObjects\EngPus3B   125 150    9 244   0  0   00 00
#ANIM ENGPUS3C
    ComplexObjects\EngPus3C    125 150    9  41   0  0   00 00
#ANIM ENGPUS3C2
    ComplexObjects\EngPus3C2   125 150    9 101   0  0   00 00
#ANIM ENGPUS3CKOL
    ComplexObjects\EngPus3CKol 125 150    9  60   0  0   00 00
#ANIM ENGPUS4ANPG
    ComplexObjects\EngPus4AnPG 125 150   16 200   0  0   00 00
#ANIM ENGPUS4C
    ComplexObjects\EngPus4C    125 150    9  41   0  0   00 00
#ANIM ENGPUS4C2
    ComplexObjects\EngPus4C2   125 150    9 151   0  0   00 00
#ANIM ENGPUS4PG
    ComplexObjects\EngPus4PG   125 150   16 124   0  0   00 00
#ANIM ENGPUS4PG2
    ComplexObjects\EngPus4PG   125 150  -16 124   0  0   00 00
#ANIM ENGPUSCALL
    ComplexObjects\EngPus1C    125 150    9   1   0  0   00 00
#ANIM ENGPUSC5
    ComplexObjects\EngPusCAll  125 150    9  81   0  0   00 00
#ANIM ENGPUS3K1
    ComplexObjects\EngPus3KKol  125 150  16  31   0  0   00 00
#ANIM ENGPUS3K2
    ComplexObjects\EngPus3KKol  125 150 -16  31   0  0   00 00
#ANIM ENGPUSVSC
    ComplexObjects\FrnPusVsadG  125 125  65   1   0  0   00 00
#ANIM ENGPUSVSG
    ComplexObjects\FrnPusVsadG  125 125  65  15   0 60   00 00
#ANIM ENGPUSVSH
    ComplexObjects\FrnPusVsadH  125 125   9  15   0  0   00 00
/////Prussia pushkari
#ANIM PRUPUS4PAS
    ComplexObjects\PruPus4PA   125 150    9   1  21  0   00 00
#ANIM PRUPUS4PA
    ComplexObjects\PruPus4PA   125 150    9  44   0  0   00 00
#ANIM PRUPUS4Z                 
    ComplexObjects\PruPus4Z    125 150   16 124   0  0   00 00
#ANIM PRUPUS2Z              
    ComplexObjects\PruPus2Z    125 150   16  85  0  0   00 00
#ANIM PRUPUS3Z                         
    ComplexObjects\PruPus3Z    125 150   16  32   0  0   00 00
#ANIM PRUPUS1Z                           
    ComplexObjects\PruPus1Z    125 150   16  31   0  0   00 00
#ANIM PRUPUS1ZG                           
    ComplexObjects\PruPus1ZG    125 150   16  29   0  0   00 00
#ANIM PRUPUS1V
    ComplexObjects\PruPus1V    125 150   16  55   0  0   00 00
#ANIM PRUPUS1VS
    ComplexObjects\PruPus1V    125 150   16   1  39  0   00 00
#ANIM PRUPUS1V2
    ComplexObjects\PruPus1V    125 150  -16  55   0  0   00 00
#ANIM PRUPUS1VS2
    ComplexObjects\PruPus1V    125 150  -16   1  39  0   00 00
#ANIM PRUPUS2V
    ComplexObjects\PruPus2V    125 150   16 116   0  0   00 00
#ANIM PRUPUS2VS
    ComplexObjects\PruPus2V    125 150   16   1  71  0   00 00
#ANIM PRUPUS3V
   ComplexObjects\PruPus3V     125 150   16  43   0  0   00 00
#ANIM PRUPUS3VS
   ComplexObjects\PruPus3V     125 150   16   1  31  0   00 00
#ANIM PRUPUS4V                                                
    ComplexObjects\PruPus4V    125 150    9  20   0  0   00 00
#ANIM PRUPUSGALL
   ComplexObjects\PruPusGAll   125 150    9  22   0 70   00 00
#ANIM PRUPUSGALLS
    ComplexObjects\PruPusGAll  125 150    9  22   0  0   00 00
#ANIM PRUPUS1B	
    ComplexObjects\PruPus1B    125 150   16  40   0 12   00 00
#ANIM PRUPUS3BG
    ComplexObjects\PruPus3B    125 150    9  40 104  0   00 00
#ANIM PRUPUS3B	
    ComplexObjects\PruPus3B    125 150    9  40 107  0   00 00
#ANIM PRUPUS1C
    ComplexObjects\PruPus1C    125 150    9  51   0  0   00 00
#ANIM PRUPUS2ANPG
    ComplexObjects\PruPus2AnPG 125 150   16 250   0  0   00 00
#ANIM PRUPUS2C
    ComplexObjects\PruPus2C    125 150    9 51   0  0   00 00
#ANIM PRUPUS2PG
    ComplexObjects\PruPus2PG   125 150   16 184   0  0   00 00
/#ANIM PRUPUS3B
/    ComplexObjects\PruPus3B   125 150    9 244   0  0   00 00
#ANIM PRUPUS3C
    ComplexObjects\PruPus3C    125 150    9  41   0  0   00 00
#ANIM PRUPUS3C2
    ComplexObjects\PruPus3C2   125 150    9 101   0  0   00 00
#ANIM PRUPUS3CKOL
    ComplexObjects\PruPus3CKol 125 150    9  60   0  0   00 00
#ANIM PRUPUS4ANPG
    ComplexObjects\PruPus4AnPG 125 150   16 200   0  0   00 00
#ANIM PRUPUS4C
    ComplexObjects\PruPus4C    125 150    9  41   0  0   00 00
#ANIM PRUPUS4C2
    ComplexObjects\PruPus4C2   125 150    9 151   0  0   00 00
#ANIM PRUPUS4PG
    ComplexObjects\PruPus4PG   125 150   16 124   0  0   00 00
#ANIM PRUPUS4PG2
    ComplexObjects\PruPus4PG   125 150  -16 124   0  0   00 00
#ANIM PRUPUSCALL
    ComplexObjects\PruPus1C    125 150    9   1   0  0   00 00
#ANIM PRUPUSC5
    ComplexObjects\PruPusCAll  125 150    9  81   0  0   00 00
#ANIM PRUPUS3K1
    ComplexObjects\PruPus3KKol  125 150  16  31   0  0   00 00
#ANIM PRUPUS3K2
    ComplexObjects\PruPus3KKol  125 150 -16  31   0  0   00 00
#ANIM PRUPUSVSC
    ComplexObjects\FrnPusVsadG  125 125  65   1   0  0   00 00
#ANIM PRUPUSVSG
    ComplexObjects\FrnPusVsadG  125 125  65  15   0 60   00 00
#ANIM PRUPUSVSH
    ComplexObjects\FrnPusVsadH  125 125   9  15   0  0   00 00
/////Austria pushkari
#ANIM AUSPUS4PAS
    ComplexObjects\AusPus4PA   125 150    9   1  21  0   00 00
#ANIM AUSPUS4PA
    ComplexObjects\AusPus4PA   125 150    9  44   0  0   00 00
#ANIM AUSPUS4Z                 
    ComplexObjects\AusPus4Z    125 150   16 124   0  0   00 00
#ANIM AUSPUS2Z              
    ComplexObjects\AusPus2Z    125 150   16  85  0  0   00 00
#ANIM AUSPUS3Z                         
    ComplexObjects\AusPus3Z    125 150   16  32   0  0   00 00
#ANIM AUSPUS1Z                           
    ComplexObjects\AusPus1Z    125 150   16  31   0  0   00 00
#ANIM AUSPUS1ZG                           
    ComplexObjects\AusPus1ZG    125 150   16  29   0  0   00 00
#ANIM AUSPUS1V
    ComplexObjects\AusPus1V    125 150   16  55   0  0   00 00
#ANIM AUSPUS1VS
    ComplexObjects\AusPus1V    125 150   16   1  39  0   00 00
#ANIM AUSPUS1V2
    ComplexObjects\AusPus1V    125 150  -16  55   0  0   00 00
#ANIM AUSPUS1VS2
    ComplexObjects\AusPus1V    125 150  -16   1  39  0   00 00
#ANIM AUSPUS2V
    ComplexObjects\AusPus2V    125 150   16 116   0  0   00 00
#ANIM AUSPUS2VS
    ComplexObjects\AusPus2V    125 150   16   1  71  0   00 00
#ANIM AUSPUS3V
   ComplexObjects\AusPus3V     125 150   16  43   0  0   00 00
#ANIM AUSPUS3VS
   ComplexObjects\AusPus3V     125 150   16   1  31  0   00 00
#ANIM AUSPUS4V                                                
    ComplexObjects\AusPus4V    125 150    9  20   0  0   00 00
#ANIM AUSPUSGALL
   ComplexObjects\AusPusGAll   125 150    9  22   0 70   00 00
#ANIM AUSPUSGALLS
    ComplexObjects\AusPusGAll  125 150    9  22   0  0   00 00
#ANIM AUSPUS1B	
    ComplexObjects\AusPus1B    125 150   16  40   0 12   00 00
#ANIM AUSPUS3BG
    ComplexObjects\AusPus3B    125 150    9  40 104  0   00 00
#ANIM AUSPUS3B	
    ComplexObjects\AusPus3B    125 150    9  40 107  0   00 00
#ANIM AUSPUS1C
    ComplexObjects\AusPus1C    125 150    9  51   0  0   00 00
#ANIM AUSPUS2ANPG
    ComplexObjects\AusPus2AnPG 125 150   16 250   0  0   00 00
#ANIM AUSPUS2C
    ComplexObjects\AusPus2C    125 150    9 51   0  0   00 00
#ANIM AUSPUS2PG
    ComplexObjects\AusPus2PG   125 150   16 184   0  0   00 00
/#ANIM AUSPUS3B
/    ComplexObjects\AusPus3B   125 150    9 244   0  0   00 00
#ANIM AUSPUS3C
    ComplexObjects\AusPus3C    125 150    9  41   0  0   00 00
#ANIM AUSPUS3C2
    ComplexObjects\AusPus3C2   125 150    9 101   0  0   00 00
#ANIM AUSPUS3CKOL
    ComplexObjects\AusPus3CKol 125 150    9  60   0  0   00 00
#ANIM AUSPUS4ANPG
    ComplexObjects\AusPus4AnPG 125 150   16 200   0  0   00 00
#ANIM AUSPUS4C
    ComplexObjects\AusPus4C    125 150    9  41   0  0   00 00
#ANIM AUSPUS4C2
    ComplexObjects\AusPus4C2   125 150    9 151   0  0   00 00
#ANIM AUSPUS4PG
    ComplexObjects\AusPus4PG   125 150   16 124   0  0   00 00
#ANIM AUSPUS4PG2
    ComplexObjects\AusPus4PG   125 150  -16 124   0  0   00 00
#ANIM AUSPUSCALL
    ComplexObjects\AusPus1C    125 150    9   1   0  0   00 00
#ANIM AUSPUSC5
    ComplexObjects\AusPusCAll  125 150    9  81   0  0   00 00
#ANIM AUSPUS3K1
    ComplexObjects\AusPus3KKol  125 150  16  31   0  0   00 00
#ANIM AUSPUS3K2
    ComplexObjects\AusPus3KKol  125 150 -16  31   0  0   00 00
#ANIM AUSPUSVSC
    ComplexObjects\FrnPusVsadG  125 125  65   1   0  0   00 00
#ANIM AUSPUSVSG
    ComplexObjects\FrnPusVsadG  125 125  65  15   0 60   00 00
#ANIM AUSPUSVSH
    ComplexObjects\FrnPusVsadH  125 125   9  15   0  0   00 00
/////Pushka 
#ANIM TEST
    ComplexObjects\aaaaa     126 125  256   1   0  0   0  0
#ANIM PUSFOGlG
    ComplexObjects\PusFOglG    125 125   65  30   0 28    0  0
#ANIM PUSFOGlH
    ComplexObjects\PusFOglH    000 000   00  00   0  0   00 00
#ANIM PUSHORSC
    ComplexObjects\PusHorsH    125 125    9   1   0  0    0  0
#ANIM PUSHORSG
    ComplexObjects\PusHorsG    125 125   65  30   0 40    0  0
#ANIM PUSHorsH
    ComplexObjects\PusHorsH    000 000   00  00   0  0   00 00
#ANIM PUSHorsH2
    ComplexObjects\PusHorsH2   000 000   00  00   0  0   00 00
#3DANIM PUSKOLC
           4.5 Models\cannon_h_kl.c2m  none  1  0  0  -64
#3DANIM PUSKOLGS
           4.5 Models\cannon_h_kl.c2m  none  1  0  0  -64
#3DANIM PUSKOLG       
           4.5 Models\cannon_h_kl.c2m  none  1  0  0  -64
#3DANIM PUSKOLC2
           4.5 Models\cannon_h_kr.c2m  none  1  0  0  -64
#3DANIM PUSKOLG2S
           4.5 Models\cannon_h_kr.c2m  none  1  0  0  -64
#3DANIM PUSKOLG2S
           4.5 Models\cannon_h_kr.c2m  none  1  0  0  -64

/#ANIM PUSKOLC
/    ComplexObjects\PusKolG     126 125  256   1   0  0   0  0
/#ANIM PUSKOLGS
/    ComplexObjects\PusKolG     126 125  256   5  0  0    0  0
/#ANIM PUSKOLG
/    ComplexObjects\PusKolG     126 125  256   5  0 30    0  0
/#ANIM PUSKOLC2
/    ComplexObjects\PusKolG     125 125 -256   1   0  0   0  0
/#ANIM PUSKOLG2S
/    ComplexObjects\PusKolG     125 125 -256   5  0  0    0  0
/#ANIM PUSKOLG2
/    ComplexObjects\PusKolG     125 125 -256   5  0 30    0  0
#ANIM PUSOGlC
    ComplexObjects\PusOglG     125 125   65  30   0  0   0  0
#ANIM PUSOGlG
    ComplexObjects\PusOglG     125 125   65  30   0  0   0  0
#ANIM PUSOglH
    ComplexObjects\PusOglH     000 000   00  00   0 00   00 00
#ANIM PUSPERG
    ComplexObjects\PusPerG     125 125  129   1   0 30    0  0 
#ANIM PUSPerH
    ComplexObjects\PusPerH     000 000   00  00   0 00   00 00
#ANIM PUSPusH
    ComplexObjects\PusPusH     000 000   00  00   0 00   00 00
#ANIM PUSPUSHG1
    ComplexObjects\PusPushG1   125 125  129   1   0  0   0  0
#ANIM PUSPUSHG2
    ComplexObjects\PusPushG2   125 125  129   1   0  0   50 50
#ANIM PUSPUSHG3
    ComplexObjects\PusPushG3   125 125  129   1   0  0   80  80
#ANIM PUSPUSHG4
    ComplexObjects\PusPushG4   125 125  129   1   0  0  110  110
#ANIM LPUSPUSHG1
    ComplexObjects\PusLG1   126 121  129   1   0  0   0  0
#ANIM LPUSPUSHG2
    ComplexObjects\PusLG2   126 121  129   1   0  0   50 50
#ANIM LPUSPUSHG3
    ComplexObjects\PusLG3   126 121  129   1   0  0   80  80
#ANIM LPUSPUSHG4
    ComplexObjects\PusLG4   126 121  129   1   0  0  110  110
#ANIM GPUSPUSHG1
    ComplexObjects\GauG1   126 121  129   1   0  0   0  0
#ANIM GPUSPUSHG2
    ComplexObjects\GauG2   126 121  129   1   0  0   50 50
#ANIM GPUSPUSHG3
    ComplexObjects\GauG3   126 121  129   1   0  0   80  80
#ANIM GPUSPUSHG4
    ComplexObjects\GauG4   126 121  129   1   0  0  110  110
/#ANIM PUSPUSHGS1
